time,open,high,low,close,"US07Y, TVC: Open","US07Y, TVC: High","US07Y, TVC: Low","US07Y, TVC: Close","US05Y, TVC: Open","US05Y, TVC: High","US05Y, TVC: Low","US05Y, TVC: Close","US30Y, TVC: Open","US30Y, TVC: High","US30Y, TVC: Low","US30Y, TVC: Close","US10Y, TVC: Open","US10Y, TVC: High","US10Y, TVC: Low","US10Y, TVC: Close",Volume,Volume MA
2017-09-19T14:30:00Z,145.74,145.79,145.42,145.66,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,308578,347154.45
2017-09-19T15:30:00Z,145.67,146.01,145.66,145.83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,229812,350225
2017-09-19T16:30:00Z,145.81,145.87,145.63,145.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,149802,349017.9
2017-09-19T17:30:00Z,145.69,145.85,145.68,145.76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,126155,336478.4
2017-09-19T18:30:00Z,145.76,145.9,145.69,145.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,172202,324659.7
2017-09-19T19:30:00Z,145.79,145.87,145.74,145.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,228195,305174
2017-09-20T13:30:00Z,145.75,145.9,145.49,145.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,492483,307755.55
2017-09-20T14:30:00Z,145.56,145.68,144.79,145.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,636272,330364.6
2017-09-20T15:30:00Z,145.07,145.44,145.06,145.44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,272280,337514.55
2017-09-20T16:30:00Z,145.41,145.52,145.17,145.215,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,240887,344071.65
2017-09-20T17:30:00Z,145.21,145.31,144.27,144.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,762247,367000.8
2017-09-20T18:30:00Z,144.44,145.05,144.24,145.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,965528,382110.3
2017-09-20T19:30:00Z,145.03,145.46,145.03,145.36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,445179,384113.2
2017-09-21T13:30:00Z,145.25,145.25,144.01,144.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1045533,416686.2
2017-09-21T14:30:00Z,144.15,144.79,143.955,144.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,580750,435181.65
2017-09-21T15:30:00Z,144.68,144.93,144.61,144.81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,414554,450172
2017-09-21T16:30:00Z,144.81,145.07,144.6,144.97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,296507,449553.9
2017-09-21T17:30:00Z,144.97,145.01,144.77,144.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106405,431611.3
2017-09-21T18:30:00Z,144.79,144.82,144.61,144.76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,268599,435354.65
2017-09-21T19:30:00Z,144.78,144.85,144.42,144.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,261043,400150.55
2017-09-22T13:30:00Z,144,144.53,143.925,144.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,578529,413648.1
2017-09-22T14:30:00Z,144.38,144.43,144.01,144.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,439591,424137.05
2017-09-22T15:30:00Z,144.03,144.225,144.01,144.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,222027,427748.3
2017-09-22T16:30:00Z,144.16,144.28,143.86,144.07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,246376,433759.35
2017-09-22T17:30:00Z,144.06,144.29,144.04,144.24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,177365,434017.5
2017-09-22T18:30:00Z,144.24,144.3,144.17,144.23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,177500,431482.75
2017-09-22T19:30:00Z,144.235,144.445,144.205,144.32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,406098,427163.5
2017-09-25T13:30:00Z,143.75,143.82,143.16,143.43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,705554,430627.6
2017-09-25T14:30:00Z,143.42,143.42,142.34,142.87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1142700,474148.6
2017-09-25T15:30:00Z,142.88,142.88,142.17,142.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,597472,491977.85
2017-09-25T16:30:00Z,142.42,142.78,142.4,142.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,803058,494018.4
2017-09-25T17:30:00Z,142.57,142.77,142.25,142.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,389440,465214
